0,1,label
-0.7410561,0.25912678,1
-0.6913907,-0.5562979,0
-0.28695273,0.7264057,1
-0.40904355,0.048389226,1
-0.79227406,-0.6816673,0
-0.84940505,-0.21459302,1
-0.6213231,-0.22355074,0
-0.7231302,0.115831256,1
-0.92382157,-0.09447,1
-0.812322,-0.0045829862,0
-0.9184018,-0.21454878,1
-0.85504353,-0.3511531,1
-0.37311095,-0.07807323,0
-0.103192806,-0.4533309,0
-0.77093077,-0.6407274,0
-0.94669294,-0.05938089,1
-0.6427019,0.5714205,1
-0.76943415,-0.6409774,0
-0.8717242,-0.15159065,1
-0.8645131,-0.23565772,1
-0.6371297,0.4493134,1
-0.8201392,-0.24470647,1
-0.8449091,-0.5184126,0
-0.7818822,-0.35865626,1
-0.8095446,-0.13342032,0
-0.54421943,-0.25656343,0
-0.7563147,-0.27533,1
-0.88271046,0.24244606,1
-0.7897286,-0.29364818,1
-0.7511314,-0.45518982,1
-0.3628001,0.3005341,0
-0.82611275,-0.08799417,1
-0.618481,-0.25452417,0
-0.74928474,0.23890775,1
-0.72273576,-0.5554545,0
-0.7394103,-0.2677691,0
-0.7657403,-0.32961902,0
-0.71145266,-0.48773673,0
-0.8388405,-0.079044014,1
-0.5503794,0.18925521,0
-0.73757684,-0.58943444,1
-0.25301594,-0.16355015,0
-0.8823753,-0.2513953,1
0.04107994,0.21087763,0
-0.57202333,-0.23569877,0
-0.7635567,-0.43205282,0
-0.68040323,-0.27379078,0
-0.29526076,-0.16884255,0
0.72316664,0.35496885,0
-0.6962881,-0.047854915,0
-0.73371667,-0.3189087,0
-0.88588315,-0.29802066,1
-0.8910054,0.16143528,1
-0.7621008,-0.41942793,1
-0.85824263,-0.20707417,1
-0.4709689,0.62251765,1
-0.8389853,-0.39766115,1
-0.36191714,0.12240568,0
-0.9161624,-0.050232872,1
-0.5970836,-0.36246687,0
-0.93381226,0.05684094,1
-0.8414346,0.26200283,1
-0.6722202,-0.17743753,0
-0.84564555,0.16374218,1
-0.52341443,-0.44378063,0
-0.7021179,-0.5992725,0
-0.6776075,0.6119124,1
-0.66062284,-0.079655744,0
-0.774556,-0.15280339,1
-0.90189433,0.07062313,1
-0.51673776,0.23532021,0
-0.8916029,-0.11594584,1
-0.8290391,-0.13610455,1
-0.15008539,0.0051870197,0
-0.74580735,-0.62679374,0
-0.23151946,-0.42259985,0
0.1560272,-0.08763453,0
-0.86652637,-0.2546943,1
-0.7915049,-0.33656678,1
-0.83421826,0.0994457,1
0.25467777,-0.090744205,0
-0.21116343,-0.27946848,0
-0.18399274,-0.46387035,0
-0.9781858,0.14525107,1
0.6775437,-0.018257529,0
-0.70191836,-0.17598009,0
-0.8891218,0.22015908,1
-0.8256005,-0.46610388,0
-0.67595744,0.70712465,1
-0.798118,0.05836408,1
-0.8331959,-0.29094565,1
-0.0034250617,-0.92027897,0
0.27589893,-0.43992957,0
-0.61662126,-0.36573547,0
-0.82456076,-0.053396046,1
-0.8414434,0.16552517,0
-0.8891332,0.157953,1
-0.8102991,-0.36565524,1
-0.8722937,0.18976387,1
-0.094392896,-0.61193144,0
-0.7244458,-0.552137,0
0.8009015,0.16108239,0
-0.90103304,-0.33154333,1
0.62375265,0.25810134,0
-0.7379106,-0.18518628,1
-0.7379732,-0.004835397,0
-0.72864324,-0.5566922,0
-0.9325173,-0.14665534,1
-0.76704633,-0.5411272,0
-0.8592095,-0.29039556,1
-0.73306394,-0.54685795,0
-0.7693258,-0.5730146,1
-0.6734093,0.08716956,1
-0.5926958,-0.45131895,0
-0.88766396,0.04701452,1
-0.79938513,-0.42070043,1
-0.77066773,-0.02399844,1
-0.8383218,-0.34952533,1
0.31839633,-0.63666564,0
-0.73484313,0.26870838,1
0.5193816,-0.4860556,0
-0.8665892,0.06624773,1
-0.8769668,-0.2690435,1
-0.05987847,-0.03271447,0
-0.7284204,-0.19851933,0
-0.75779617,-0.089907505,0
-0.90079296,-0.22496748,1
-0.5402005,-0.5071849,0
-0.39637095,-0.1299331,0
-0.77781594,0.40814668,1
-0.27019703,-0.16972762,0
-0.7388244,-0.6343321,0
-0.80001056,-0.28372756,1
-0.5272448,0.033434868,0
-0.56286144,0.49733734,1
-0.6894086,-0.54891145,1
-0.74750906,0.054758385,1
-0.017927945,-0.54344785,0
-0.8662803,-0.26665753,1
-0.78635776,0.17480162,1
-0.89146626,0.023373693,1
-0.39585403,-0.16200523,0
-0.86006016,-0.3212977,1
-0.7954461,-0.48771954,1
-0.75746757,-0.28390092,1
-0.7214072,0.06619814,0
-0.51531136,-0.02303031,0
-0.69078743,-0.2694095,0
-0.76971257,-0.17277087,1
-0.4948629,-0.35400283,0
0.33762312,0.089261055,0
-0.8892987,-0.26350734,1
-0.7563575,0.36015725,0
-0.7451876,-0.7203318,0
-0.8536123,-0.19349718,1
-0.23785749,-0.68869936,0
-0.7511739,-0.35491896,0
0.1399836,-0.15314186,0
-0.75895953,-0.22500618,0
-0.8461783,-0.31001353,1
-0.8609952,-0.018916324,1
-0.56273216,-0.35100782,0
-0.49457735,0.26567185,0
-0.8350654,-0.36048132,1
-0.82177436,0.03813511,1
-0.7359431,0.20992807,1
-0.6058824,-0.16777751,0
-0.87417674,-0.022761151,1
-0.94094956,0.16726765,1
-0.5867081,-0.3563719,0
-0.7194529,-0.6744449,0
-0.838093,-0.20368268,1
0.10606259,-0.3397572,0
-0.7726664,-0.63900185,0
-0.7735206,-0.08184661,1
-0.2522729,-0.20360862,0
-0.7032709,-0.6213155,0
0.22942847,-0.5682051,0
-0.9012557,0.14821729,0
0.010758042,-0.050322518,0
-0.7934825,-0.39814398,1
-0.6702626,-0.40709412,1
-0.70346177,0.5308438,1
-0.8778328,-0.07228654,1
-0.15065601,0.03762664,0
-0.73942375,-0.7184879,0
-0.41840512,0.19607893,0
-0.6573161,-0.0058449805,0
-0.7593175,-0.23185474,1
-0.7474848,-0.3957622,0
-0.83698654,0.34578973,1
-0.8082055,-0.45788306,1
-0.7678753,-0.40390235,0
-0.85390145,-0.41185534,1
-0.74665356,-0.36827037,0
-0.7962431,0.2267353,1
-0.630275,-0.036540017,0
