0,1,label
-0.7351729,0.7704644,1
-0.28044307,0.94737434,1
-0.40051183,0.7014398,1
-0.78629625,0.4232449,0
-0.8458293,0.5966107,1
-0.7160393,0.7182649,1
-0.92126507,0.63500375,1
-0.8081162,0.6726593,0
-0.9163986,0.5924046,1
-0.8501096,0.5467789,1
-0.35574526,0.6565289,0
-0.0856787,0.51816165,0
-0.7632984,0.44448698,0
-0.63375884,0.88390493,1
-0.76228666,0.44367588,0
-0.8700758,0.6179027,1
-0.8579789,0.5683064,1
-0.6257315,0.8398103,1
-0.81519186,0.58602464,1
-0.83996373,0.4814517,0
-0.5276146,0.5874604,0
0.16050804,0.40214464,0
-0.6955555,0.5317451,1
-0.6653489,0.7782084,0
-0.74462,0.5720783,1
-0.84141743,0.60388565,1
-0.74158657,0.51230747,1
-0.85218537,0.7890063,1
-0.35077357,0.7867063,0
-0.82149774,0.6382079,1
-0.727123,0.5763613,0
-0.6792711,0.9023253,1
-0.7221873,0.6460137,0
-0.5580114,0.45945328,0
-0.74108636,0.47737074,1
-0.75816274,0.5561138,0
-0.86561906,0.58712405,1
-0.5397897,0.7489326,0
-0.7288945,0.4627695,1
-0.25080597,0.7215829,0
-0.75612843,0.52010274,0
-0.66912884,0.57804585,0
-0.2734617,0.62548006,0
0.7499587,0.814464,0
-0.6865354,0.659433,0
-0.7235001,0.5606615,0
-0.22275925,0.69828355,0
-0.66614026,0.6089324,0
-0.8887793,0.73099846,1
-0.7537445,0.5235563,1
-0.85349244,0.5992783,1
0.055413246,0.54388964,0
-0.84273356,0.6192786,1
-0.46031654,0.9062579,1
-0.6179836,0.7051722,1
-0.8330647,0.5279121,1
-0.03698933,0.45958918,0
-0.9090519,0.64191884,1
-0.7856518,0.69081676,1
-0.581663,0.5459872,0
-0.8292258,0.5829075,1
-0.83826125,0.76634765,1
-0.66005874,0.6140372,0
-0.4417229,0.604883,0
-0.32612878,0.59306425,0
-0.83912396,0.7264248,1
-0.5029924,0.5189355,0
-0.30712157,0.68912834,0
-0.6915852,0.4620433,0
-0.835038,0.7122764,1
-0.6947569,0.4282397,0
-0.8989044,0.69790345,1
-0.5012138,0.7631371,0
-0.8242239,0.6261235,1
-0.23602116,0.47928244,0
-0.1363113,0.6893655,0
