0,1,label
-0.701566,0.6893642,1
-0.6391227,0.29276186,0
-0.19475186,0.93248326,1
-0.32151508,0.5996716,1
-0.75251174,0.2276391,0
-0.5575277,0.45596418,0
-0.9110035,0.5134408,1
-0.7821401,0.5589532,0
-0.9034233,0.4571267,1
-0.28147942,0.53926504,0
0.0123080015,0.3486594,0
-0.9353248,0.5283778,1
-0.72725374,0.25097972,0
-0.8500792,0.48864833,1
-0.8343511,0.4387971,1
-0.57876235,0.78286874,1
-0.7896011,0.44401565,1
-0.8137297,0.3085634,0
-0.74298173,0.38987172,1
-0.7727983,0.49555016,0
-0.46764737,0.44474176,0
0.27029854,0.17400828,0
-0.65260506,0.3694571,1
-0.6247218,0.69982,0
-0.8661767,0.6768644,1
-0.7534121,0.4205898,1
-0.8180562,0.4761619,1
-0.704234,0.3435611,1
-0.8308643,0.71842116,1
-0.5519912,0.4429725,0
-0.7077486,0.6783136,1
-0.675331,0.29350913,0
-0.6942677,0.4308322,0
-0.637976,0.8679415,1
-0.6876596,0.5250669,0
-0.5000656,0.27181524,0
-0.7035152,0.2961992,1
-0.7242903,0.4021998,0
-0.6630078,0.32586414,0
-0.80940485,0.5224217,1
-0.8450445,0.44580144,1
-0.4827168,0.66318417,0
-0.6905405,0.27696574,1
-0.14148146,0.50349563,0
-0.16652149,0.62587327,0
-0.86128104,0.44128373,1
0.1776514,0.69496673,0
-0.49985003,0.45140103,0
-0.18364033,0.49527976,0
-0.6449461,0.54142594,0
-0.68672234,0.40898788,0
-0.1338011,0.5998573,0
-0.6238607,0.47269174,0
-0.8638978,0.41863257,1
-0.8339375,0.46214512,1
0.17079937,0.38783756,0
-0.81994414,0.4878364,1
-0.39265537,0.8736196,1
-0.5677085,0.601529,1
0.060521245,0.26449108,0
-0.2582296,0.63192356,0
-0.8954088,0.53044146,1
-0.75802284,0.58291703,1
-0.52839446,0.3892562,0
-0.9241041,0.58636045,1
-0.80403286,0.44155744,1
-0.36827233,0.47002956,0
-0.23946473,0.45504484,0
-0.22754607,0.5829732,0
-0.64939135,0.2729026,0
-0.8123913,0.6150736,1
-0.6271239,0.8622409,1
-0.65245384,0.23000656,0
-0.60684437,0.5270662,0
-0.7366131,0.4880541,1
-0.8726976,0.50566,1
-0.7979424,0.4967889,1
-0.14485654,0.3006971,0
-0.04197091,0.5851632,0
-0.7032076,0.25643036,0
-0.124975055,0.36430633,0
-0.80524886,0.60959494,1
0.38961816,0.52402776,0
-0.3599487,0.44672483,0
-0.70591474,0.47212896,0
-0.102795094,0.4443102,0
-0.9776511,0.62992275,1
-0.7783365,0.51632696,0
-0.59217024,0.56509054,1
-0.82302445,0.48340037,1
-0.795346,0.33391082,0
-0.62783897,0.90692174,1
-0.7623471,0.5910123,1
-0.80058914,0.4215418,1
0.1083343,0.11785844,0
0.41083974,0.3386066,0
-0.550308,0.38662356,0
-0.66202796,0.33895782,1
-0.7940905,0.536117,1
-0.8199605,0.64142185,0
-0.54753536,0.39190224,0
-0.8740485,0.6376701,1
-0.77712667,0.3858128,1
-0.8471832,0.6532517,1
0.028239787,0.27665818,0
-0.67738074,0.29422444,0
1.0,0.6672518,0
0.8000285,0.7087297,0
-0.69373477,0.47367945,1
-0.681773,0.293427,0
-0.35184795,0.9027674,1
-0.012998939,0.67274076,0
-0.6302173,0.68520045,1
-0.8342719,0.42204487,1
-0.72635555,0.2853678,1
-0.8309705,0.45002577,1
-0.6552611,0.25853568,0
0.43253607,0.3887759,0
-0.61266124,0.6063442,1
-0.5213683,0.34699324,0
-0.8676176,0.5837201,1
-0.76274335,0.35930628,1
-0.73166347,0.55271226,1
-0.80648255,0.39496455,1
-0.6906019,0.6945034,1
0.6882183,0.3378886,0
0.5687075,0.3755743,0
0.9988592,0.4801784,0
-0.84130055,0.59168625,1
-0.8540857,0.43114063,1
-0.38238278,0.60649896,0
0.06129974,0.57237893,0
-0.6803847,0.4661787,0
-0.76579255,0.5397212,1
-0.718217,0.5163214,0
-0.81257147,0.381591,1
-0.6535112,0.33021832,0
-0.54179806,0.5059766,0
-0.74063516,0.7621243,1
-0.6931606,0.25535762,0
-0.97482586,0.5559365,1
-0.7627958,0.4252752,1
-0.7965406,0.37922055,1
-0.4517033,0.5843041,0
-0.49519336,0.8101599,1
-0.6335297,0.29715917,1
-0.7066127,0.58977795,1
0.10697836,0.30742604,0
-0.87606055,0.5723704,1
0.20312929,0.78502464,1
-0.7563215,0.32837814,1
-0.714177,0.42696014,1
-0.6727025,0.5965164,0
-0.6393832,0.4319044,0
-0.75292563,0.68209696,1
-0.73182017,0.47862175,1
-0.41072422,0.39692923,0
0.4985183,0.6270706,0
-0.797473,0.38957283,0
-0.86441076,0.4326302,1
-0.69714594,0.21405733,0
-0.8253966,0.4681621,1
-0.13166514,0.23383807,0
-0.85305,0.57794106,1
-0.78563344,0.33044094,1
-0.48364592,0.39543235,0
-0.8062283,0.38749394,1
-0.79281074,0.5803164,1
-0.54168326,0.48216262,0
-0.85390604,0.5488758,1
-0.9319231,0.64214766,1
-0.7047577,0.29262727,0
-0.6689349,0.23618941,0
-0.8065019,0.4629231,1
0.23001075,0.40852037,0
-0.73031604,0.25147957,0
-0.7346422,0.5239975,1
-0.9146686,0.56555784,1
-0.8648369,0.48047066,1
-0.6514036,0.26201558,0
0.37762684,0.28830552,0
-0.8855486,0.630357,0
-0.75767803,0.36826956,1
